|   KEEPXBT |   KEEP/BTC |   KEEP |     BTC |     True |   Spot |          |          |          1 |
|   KEEPEUR |   KEEP/EUR |   KEEP |     EUR |     True |   Spot |   Margin |          |          1 |
|   KEEPUSD |   KEEP/USD |   KEEP |     USD |     True |   Spot |   Margin |          |          1 |
|    KEYEUR |    KEY/EUR |    KEY |     EUR |     True |   Spot |          |          |          1 |
|    KEYUSD |    KEY/USD |    KEY |     USD |     True |   Spot |          |          |          1 |
|   KILTEUR |   KILT/EUR |   KILT |     EUR |     True |   Spot |          |          |          1 |
|   KILTUSD |   KILT/USD |   KILT |     USD |     True |   Spot |          |          |          1 |
|    KINEUR |    KIN/EUR |    KIN |     EUR |     True |   Spot |          |          |          1 |
|    KINUSD |    KIN/USD |    KIN |     USD |     True |   Spot |          |          |          1 |
|   KINTEUR |   KINT/EUR |   KINT |     EUR |     True |   Spot |          |          |          1 |
|   KINTUSD |   KINT/USD |   KINT |     USD |     True |   Spot |          |          |          1 |
|    KNCXBT |    KNC/BTC |    KNC |     BTC |     True |   Spot |          |          |          1 |
|    KNCETH |    KNC/ETH |    KNC |     ETH |     True |   Spot |          |          |          1 |
|    KNCEUR |    KNC/EUR |    KNC |     EUR |     True |   Spot |          |          |          1 |
|    KNCUSD |    KNC/USD |    KNC |     USD |     True |   Spot |          |          |          1 |
|   KP3REUR |   KP3R/EUR |   KP3R |     EUR |     True |   Spot |          |          |          1 |
|   KP3RUSD |   KP3R/USD |   KP3R |     USD |     True |   Spot |          |          |          1 |
|    KSMXBT |    KSM/BTC |    KSM |     BTC |     True |   Spot |          |          |          1 |
|    KSMDOT |    KSM/DOT |    KSM |     DOT |     True |   Spot |          |          |          1 |
|    KSMETH |    KSM/ETH |    KSM |     ETH |     True |   Spot |          |          |          1 |
|    KSMEUR |    KSM/EUR |    KSM |     EUR |     True |   Spot |   Margin |          |          1 |
|    KSMGBP |    KSM/GBP |    KSM |     GBP |     True |   Spot |          |          |          1 |
|    KSMUSD |    KSM/USD |    KSM |     USD |     True |   Spot |   Margin |          |          1 |
|    LCXEUR |    LCX/EUR |    LCX |     EUR |     True |   Spot |          |          |          1 |
|    LCXUSD |    LCX/USD |    LCX |     USD |     True |   Spot |          |          |          1 |
|    LDOEUR |    LDO/EUR |    LDO |     EUR |     True |   Spot |   Margin |          |          1 |
|    LDOUSD |    LDO/USD |    LDO |     USD |     True |   Spot |   Margin |          |          1 |
|   LINKAUD |   LINK/AUD |   LINK |     AUD |     True |   Spot |          |          |          1 |
|   LINKXBT |   LINK/BTC |   LINK |     BTC |     True |   Spot |   Margin |          |          1 |
|   LINKETH |   LINK/ETH |   LINK |     ETH |     True |   Spot |   Margin |          |          1 |
|   LINKEUR |   LINK/EUR |   LINK |     EUR |     True |   Spot |   Margin |          |          1 |
|   LINKGBP |   LINK/GBP |   LINK |     GBP |     True |   Spot |          |          |          1 |
|   LINKJPY |   LINK/JPY |   LINK |     JPY |     True |   Spot |          |          |          1 |
|   LINKUSD |   LINK/USD |   LINK |     USD |     True |   Spot |   Margin |          |          1 |
|  LINKUSDT |  LINK/USDT |   LINK |    USDT |     True |   Spot |   Margin |          |          1 |
|   LMWREUR |   LMWR/EUR |   LMWR |     EUR |     True |   Spot |          |          |          1 |
|   LMWRUSD |   LMWR/USD |   LMWR |     USD |     True |   Spot |          |          |          1 |
|    LPTXBT |    LPT/BTC |    LPT |     BTC |     True |   Spot |          |          |          1 |
|    LPTEUR |    LPT/EUR |    LPT |     EUR |     True |   Spot |          |          |          1 |
|    LPTGBP |    LPT/GBP |    LPT |     GBP |     True |   Spot |          |          |          1 |
|    LPTUSD |    LPT/USD |    LPT |     USD |     True |   Spot |          |          |          1 |
|    LRCEUR |    LRC/EUR |    LRC |     EUR |     True |   Spot |   Margin |          |          1 |
|    LRCUSD |    LRC/USD |    LRC |     USD |     True |   Spot |   Margin |          |          1 |
|    LSKXBT |    LSK/BTC |    LSK |     BTC |     True |   Spot |          |          |          1 |
|    LSKETH |    LSK/ETH |    LSK |     ETH |     True |   Spot |          |          |          1 |
|    LSKEUR |    LSK/EUR |    LSK |     EUR |     True |   Spot |          |          |          1 |
|    LSKUSD |    LSK/USD |    LSK |     USD |     True |   Spot |          |          |          1 |
|    LTCAUD |    LTC/AUD |    LTC |     AUD |     True |   Spot |          |          |          1 |
|  XLTCXXBT |    LTC/BTC |    LTC |     BTC |     True |   Spot |   Margin |          |          1 |
|    LTCETH |    LTC/ETH |    LTC |     ETH |     True |   Spot |          |          |          1 |
|  XLTCZEUR |    LTC/EUR |    LTC |     EUR |     True |   Spot |   Margin |          |          1 |
|    LTCGBP |    LTC/GBP |    LTC |     GBP |     True |   Spot |          |          |          1 |
|  XLTCZJPY |    LTC/JPY |    LTC |     JPY |     True |   Spot |          |          |          1 |
|  XLTCZUSD |    LTC/USD |    LTC |     USD |     True |   Spot |   Margin |          |          1 |
|   LTCUSDT |   LTC/USDT |    LTC |    USDT |     True |   Spot |          |          |          1 |
|  LUNA2EUR |   LUNA/EUR |   LUNA |     EUR |     True |   Spot |          |          |          1 |
|  LUNA2USD |   LUNA/USD |   LUNA |     USD |     True |   Spot |          |          |          1 |
|   LUNAEUR |   LUNC/EUR |   LUNC |     EUR |     True |   Spot |          |          |          1 |
|   LUNAUSD |   LUNC/USD |   LUNC |     USD |     True |   Spot |          |          |          1 |
|   MANAXBT |   MANA/BTC |   MANA |     BTC |     True |   Spot |   Margin |          |          1 |
|   MANAETH |   MANA/ETH |   MANA |     ETH |     True |   Spot |          |          |          1 |
|   MANAEUR |   MANA/EUR |   MANA |     EUR |     True |   Spot |   Margin |          |          1 |
|   MANAUSD |   MANA/USD |   MANA |     USD |     True |   Spot |   Margin |          |          1 |
|  MANAUSDT |  MANA/USDT |   MANA |    USDT |     True |   Spot |          |          |          1 |
|   MASKEUR |   MASK/EUR |   MASK |     EUR |     True |   Spot |          |          |          1 |
|   MASKUSD |   MASK/USD |   MASK |     USD |     True |   Spot |          |          |          1 |
|  MATICXBT |  MATIC/BTC |  MATIC |     BTC |     True |   Spot |   Margin |          |          1 |
|  MATICEUR |  MATIC/EUR |  MATIC |     EUR |     True |   Spot |   Margin |          |          1 |
|  MATICGBP |  MATIC/GBP |  MATIC |     GBP |     True |   Spot |          |          |          1 |
|  MATICUSD |  MATIC/USD |  MATIC |     USD |     True |   Spot |   Margin |          |          1 |
| MATICUSDT | MATIC/USDT |  MATIC |    USDT |     True |   Spot |          |          |          1 |
|     MCEUR |     MC/EUR |     MC |     EUR |     True |   Spot |          |          |          1 |
|     MCUSD |     MC/USD |     MC |     USD |     True |   Spot |          |          |          1 |
|   MINAXBT |   MINA/BTC |   MINA |     BTC |     True |   Spot |          |          |          1 |
|   MINAEUR |   MINA/EUR |   MINA |     EUR |     True |   Spot |   Margin |          |          1 |
|   MINAGBP |   MINA/GBP |   MINA |     GBP |     True |   Spot |          |          |          1 |
|   MINAUSD |   MINA/USD |   MINA |     USD |     True |   Spot |   Margin |          |          1 |
|    MIREUR |    MIR/EUR |    MIR |     EUR |     True |   Spot |          |          |          1 |
|    MIRUSD |    MIR/USD |    MIR |     USD |     True |   Spot |          |          |          1 |
|    MKRXBT |    MKR/BTC |    MKR |     BTC |     True |   Spot |          |          |          1 |
|    MKREUR |    MKR/EUR |    MKR |     EUR |     True |   Spot |          |          |          1 |
|    MKRUSD |    MKR/USD |    MKR |     USD |     True |   Spot |          |          |          1 |
|  XMLNXXBT |    MLN/BTC |    MLN |     BTC |     True |   Spot |          |          |          1 |
|  XMLNXETH |    MLN/ETH |    MLN |     ETH |     True |   Spot |          |          |          1 |
|  XMLNZEUR |    MLN/EUR |    MLN |     EUR |     True |   Spot |          |          |          1 |
|  XMLNZUSD |    MLN/USD |    MLN |     USD |     True |   Spot |          |          |          1 |
|   MNGOEUR |   MNGO/EUR |   MNGO |     EUR |     True |   Spot |          |          |          1 |
|   MNGOUSD |   MNGO/USD |   MNGO |     USD |     True |   Spot |          |          |          1 |
|   MOONEUR |   MOON/EUR |   MOON |     EUR |     True |   Spot |          |          |          1 |
|   MOONUSD |   MOON/USD |   MOON |     USD |     True |   Spot |          |          |          1 |
|   MOVREUR |   MOVR/EUR |   MOVR |     EUR |     True |   Spot |          |          |          1 |
|   MOVRUSD |   MOVR/USD |   MOVR |     USD |     True |   Spot |          |          |          1 |
|   MSOLEUR |   MSOL/EUR |   MSOL |     EUR |     True |   Spot |          |          |          1 |
|   MSOLUSD |   MSOL/USD |   MSOL |     USD |     True |   Spot |          |          |          1 |
|  MULTIEUR |  MULTI/EUR |  MULTI |     EUR |     True |   Spot |          |          |          1 |
|  MULTIUSD |  MULTI/USD |  MULTI |     USD |     True |   Spot |          |          |          1 |
|     MVEUR |     MV/EUR |     MV |     EUR |     True |   Spot |          |          |          1 |
|     MVUSD |     MV/USD |     MV |     USD |     True |   Spot |          |          |          1 |
|    MXCEUR |    MXC/EUR |    MXC |     EUR |     True |   Spot |          |          |          1 |
|    MXCUSD |    MXC/USD |    MXC |     USD |     True |   Spot |          |          |          1 |
|   NANOXBT |   NANO/BTC |   NANO |     BTC |     True |   Spot |          |          |          1 |
|   NANOETH |   NANO/ETH |   NANO |     ETH |     True |   Spot |          |          |          1 |
|   NANOEUR |   NANO/EUR |   NANO |     EUR |     True |   Spot |   Margin |          |          1 |
|   NANOUSD |   NANO/USD |   NANO |     USD |     True |   Spot |   Margin |          |          1 |
|   NEAREUR |   NEAR/EUR |   NEAR |     EUR |     True |   Spot |          |          |          1 |
|   NEARUSD |   NEAR/USD |   NEAR |     USD |     True |   Spot |          |          |          1 |
|    NMREUR |    NMR/EUR |    NMR |     EUR |     True |   Spot |          |          |          1 |
|    NMRUSD |    NMR/USD |    NMR |     USD |     True |   Spot |          |          |          1 |
|   NODLEUR |   NODL/EUR |   NODL |     EUR |     True |   Spot |          |          |          1 |
|   NODLUSD |   NODL/USD |   NODL |     USD |     True |   Spot |          |          |          1 |
|    NYMXBT |    NYM/BTC |    NYM |     BTC |     True |   Spot |          |          |          1 |
|    NYMEUR |    NYM/EUR |    NYM |     EUR |     True |   Spot |          |          |          1 |
|    NYMUSD |    NYM/USD |    NYM |     USD |     True |   Spot |          |          |          1 |
|  OCEANXBT |  OCEAN/BTC |  OCEAN |     BTC |     True |   Spot |          |          |          1 |
|  OCEANEUR |  OCEAN/EUR |  OCEAN |     EUR |     True |   Spot |   Margin |          |          1 |
|  OCEANGBP |  OCEAN/GBP |  OCEAN |     GBP |     True |   Spot |          |          |          1 |
|  OCEANUSD |  OCEAN/USD |  OCEAN |     USD |     True |   Spot |   Margin |          |          1 |
|    OGNEUR |    OGN/EUR |    OGN |     EUR |     True |   Spot |          |          |          1 |
|    OGNUSD |    OGN/USD |    OGN |     USD |     True |   Spot |          |          |          1 |
|    OMGXBT |    OMG/BTC |    OMG |     BTC |     True |   Spot |   Margin |          |          1 |
|    OMGETH |    OMG/ETH |    OMG |     ETH |     True |   Spot |          |          |          1 |
|    OMGEUR |    OMG/EUR |    OMG |     EUR |     True |   Spot |   Margin |          |          1 |
|    OMGJPY |    OMG/JPY |    OMG |     JPY |     True |   Spot |          |          |          1 |
|    OMGUSD |    OMG/USD |    OMG |     USD |     True |   Spot |   Margin |          |          1 |
|   ORCAEUR |   ORCA/EUR |   ORCA |     EUR |     True |   Spot |          |          |          1 |
|   ORCAUSD |   ORCA/USD |   ORCA |     USD |     True |   Spot |          |          |          1 |
|    OXTXBT |    OXT/BTC |    OXT |     BTC |     True |   Spot |          |          |          1 |
|    OXTEUR |    OXT/EUR |    OXT |     EUR |     True |   Spot |          |          |          1 |
|    OXTUSD |    OXT/USD |    OXT |     USD |     True |   Spot |          |          |          1 |
|    OXYEUR |    OXY/EUR |    OXY |     EUR |     True |   Spot |          |          |          1 |
|    OXYUSD |    OXY/USD |    OXY |     USD |     True |   Spot |          |          |          1 |
|   PARAEUR |   PARA/EUR |   PARA |     EUR |     True |   Spot |          |          |          1 |
|   PARAUSD |   PARA/USD |   PARA |     USD |     True |   Spot |          |          |          1 |
|   PAXGXBT |   PAXG/BTC |   PAXG |     BTC |     True |   Spot |   Margin |          |          1 |
|   PAXGETH |   PAXG/ETH |   PAXG |     ETH |     True |   Spot |          |          |          1 |
|   PAXGEUR |   PAXG/EUR |   PAXG |     EUR |     True |   Spot |   Margin |          |          1 |
|   PAXGUSD |   PAXG/USD |   PAXG |     USD |     True |   Spot |   Margin |          |          1 |
|   PEPEEUR |   PEPE/EUR |   PEPE |     EUR |     True |   Spot |          |          |          1 |
|   PEPEUSD |   PEPE/USD |   PEPE |     USD |     True |   Spot |          |          |          1 |
|   PERPEUR |   PERP/EUR |   PERP |     EUR |     True |   Spot |          |          |          1 |
|   PERPUSD |   PERP/USD |   PERP |     USD |     True |   Spot |          |          |          1 |
|    PHAEUR |    PHA/EUR |    PHA |     EUR |     True |   Spot |          |          |          1 |
|    PHAUSD |    PHA/USD |    PHA |     USD |     True |   Spot |          |          |          1 |
|    PLAEUR |    PLA/EUR |    PLA |     EUR |     True |   Spot |          |          |          1 |
|    PLAUSD |    PLA/USD |    PLA |     USD |     True |   Spot |          |          |          1 |
|  POLISEUR |  POLIS/EUR |  POLIS |     EUR |     True |   Spot |          |          |          1 |
|  POLISUSD |  POLIS/USD |  POLIS |     USD |     True |   Spot |          |          |          1 |
|   POLSEUR |   POLS/EUR |   POLS |     EUR |     True |   Spot |          |          |          1 |
|   POLSUSD |   POLS/USD |   POLS |     USD |     True |   Spot |          |          |          1 |
|   PONDEUR |   POND/EUR |   POND |     EUR |     True |   Spot |          |          |          1 |
|   PONDUSD |   POND/USD |   POND |     USD |     True |   Spot |          |          |          1 |
|   POWREUR |   POWR/EUR |   POWR |     EUR |     True |   Spot |          |          |          1 |
|   POWRUSD |   POWR/USD |   POWR |     USD |     True |   Spot |          |          |          1 |
| PSTAKEEUR | PSTAKE/EUR | PSTAKE |     EUR |     True |   Spot |          |          |          1 |
| PSTAKEUSD | PSTAKE/USD | PSTAKE |     USD |     True |   Spot |          |          |          1 |
|  PYUSDEUR |  PYUSD/EUR |  PYUSD |     EUR |     True |   Spot |          |          |          1 |
|  PYUSDUSD |  PYUSD/USD |  PYUSD |     USD |     True |   Spot |          |          |          1 |
|    QNTEUR |    QNT/EUR |    QNT |     EUR |     True |   Spot |          |          |          1 |
|    QNTUSD |    QNT/USD |    QNT |     USD |     True |   Spot |          |          |          1 |
|   QTUMXBT |   QTUM/BTC |   QTUM |     BTC |     True |   Spot |          |          |          1 |
|   QTUMETH |   QTUM/ETH |   QTUM |     ETH |     True |   Spot |          |          |          1 |
|   QTUMEUR |   QTUM/EUR |   QTUM |     EUR |     True |   Spot |          |          |          1 |
|   QTUMUSD |   QTUM/USD |   QTUM |     USD |     True |   Spot |          |          |          1 |
|    RADEUR |    RAD/EUR |    RAD |     EUR |     True |   Spot |          |          |          1 |
|    RADUSD |    RAD/USD |    RAD |     USD |     True |   Spot |          |          |          1 |
|   RAREEUR |   RARE/EUR |   RARE |     EUR |     True |   Spot |          |          |          1 |
|   RAREUSD |   RARE/USD |   RARE |     USD |     True |   Spot |          |          |          1 |
|   RARIXBT |   RARI/BTC |   RARI |     BTC |     True |   Spot |          |          |          1 |
|   RARIEUR |   RARI/EUR |   RARI |     EUR |     True |   Spot |          |          |          1 |
|   RARIUSD |   RARI/USD |   RARI |     USD |     True |   Spot |          |          |          1 |
|    RAYEUR |    RAY/EUR |    RAY |     EUR |     True |   Spot |          |          |          1 |
|    RAYUSD |    RAY/USD |    RAY |     USD |     True |   Spot |          |          |          1 |
|    RBCEUR |    RBC/EUR |    RBC |     EUR |     True |   Spot |          |          |          1 |
|    RBCUSD |    RBC/USD |    RBC |     USD |     True |   Spot |          |          |          1 |
|    RENXBT |    REN/BTC |    REN |     BTC |     True |   Spot |          |          |          1 |
|    RENEUR |    REN/EUR |    REN |     EUR |     True |   Spot |          |          |          1 |
|    RENUSD |    REN/USD |    REN |     USD |     True |   Spot |          |          |          1 |
|  REPV2XBT |    REP/BTC |    REP |     BTC |     True |   Spot |          |          |          1 |
|  REPV2ETH |    REP/ETH |    REP |     ETH |     True |   Spot |          |          |          1 |
|  REPV2EUR |    REP/EUR |    REP |     EUR |     True |   Spot |          |          |          1 |
|  REPV2USD |    REP/USD |    REP |     USD |     True |   Spot |          |          |          1 |
|  XREPXXBT |  REPV1/BTC |  REPV1 |     BTC |     True |   Spot |   Margin |          |          1 |
|  XREPZEUR |  REPV1/EUR |  REPV1 |     EUR |     True |   Spot |   Margin |          |          1 |
|  XREPZUSD |  REPV1/USD |  REPV1 |     USD |     True |   Spot |          |          |          1 |
|    REQEUR |    REQ/EUR |    REQ |     EUR |     True |   Spot |          |          |          1 |
|    REQUSD |    REQ/USD |    REQ |     USD |     True |   Spot |          |          |          1 |
|    RLCEUR |    RLC/EUR |    RLC |     EUR |     True |   Spot |          |          |          1 |
|    RLCUSD |    RLC/USD |    RLC |     USD |     True |   Spot |          |          |          1 |
|   RNDREUR |   RNDR/EUR |   RNDR |     EUR |     True |   Spot |          |          |          1 |
|   RNDRUSD |   RNDR/USD |   RNDR |     USD |     True |   Spot |          |          |          1 |
|   ROOKEUR |   ROOK/EUR |   ROOK |     EUR |     True |   Spot |          |          |          1 |
|   ROOKUSD |   ROOK/USD |   ROOK |     USD |     True |   Spot |          |          |          1 |
|    RPLEUR |    RPL/EUR |    RPL |     EUR |     True |   Spot |          |          |          1 |
|    RPLUSD |    RPL/USD |    RPL |     USD |     True |   Spot |          |          |          1 |
|   RUNEEUR |   RUNE/EUR |   RUNE |     EUR |     True |   Spot |          |          |          1 |
|   RUNEUSD |   RUNE/USD |   RUNE |     USD |     True |   Spot |          |          |          1 |
|   SAMOEUR |   SAMO/EUR |   SAMO |     EUR |     True |   Spot |          |          |          1 |
|   SAMOUSD |   SAMO/USD |   SAMO |     USD |     True |   Spot |          |          |          1 |
|   SANDXBT |   SAND/BTC |   SAND |     BTC |     True |   Spot |          |          |          1 |
|   SANDEUR |   SAND/EUR |   SAND |     EUR |     True |   Spot |   Margin |          |          1 |
|   SANDGBP |   SAND/GBP |   SAND |     GBP |     True |   Spot |          |          |          1 |
|   SANDUSD |   SAND/USD |   SAND |     USD |     True |   Spot |   Margin |          |          1 |
|    SBREUR |    SBR/EUR |    SBR |     EUR |     True |   Spot |          |          |          1 |
|    SBRUSD |    SBR/USD |    SBR |     USD |     True |   Spot |          |          |          1 |
|     SCXBT |     SC/BTC |     SC |     BTC |     True |   Spot |          |          |          1 |
|     SCETH |     SC/ETH |     SC |     ETH |     True |   Spot |          |          |          1 |
|     SCEUR |     SC/EUR |     SC |     EUR |     True |   Spot |   Margin |          |          1 |
|     SCUSD |     SC/USD |     SC |     USD |     True |   Spot |   Margin |          |          1 |
|   SCRTEUR |   SCRT/EUR |   SCRT |     EUR |     True |   Spot |          |          |          1 |
|   SCRTUSD |   SCRT/USD |   SCRT |     USD |     True |   Spot |          |          |          1 |
|    SDNEUR |    SDN/EUR |    SDN |     EUR |     True |   Spot |          |          |          1 |
|    SDNUSD |    SDN/USD |    SDN |     USD |     True |   Spot |          |          |          1 |
|    SEIEUR |    SEI/EUR |    SEI |     EUR |     True |   Spot |          |          |          1 |
|    SEIUSD |    SEI/USD |    SEI |     USD |     True |   Spot |          |          |          1 |
|    SGBEUR |    SGB/EUR |    SGB |     EUR |     True |   Spot |          |          |          1 |
|    SGBUSD |    SGB/USD |    SGB |     USD |     True |   Spot |          |          |          1 |
|   SHIBEUR |   SHIB/EUR |   SHIB |     EUR |     True |   Spot |          |          |          1 |
|   SHIBUSD |   SHIB/USD |   SHIB |     USD |     True |   Spot |          |          |          1 |
|  SHIBUSDT |  SHIB/USDT |   SHIB |    USDT |     True |   Spot |          |          |          1 |
|    SNXXBT |    SNX/BTC |    SNX |     BTC |     True |   Spot |          |          |          1 |
|    SNXETH |    SNX/ETH |    SNX |     ETH |     True |   Spot |          |          |          1 |
|    SNXEUR |    SNX/EUR |    SNX |     EUR |     True |   Spot |          |          |          1 |
|    SNXUSD |    SNX/USD |    SNX |     USD |     True |   Spot |          |          |          1 |
|    SOLXBT |    SOL/BTC |    SOL |     BTC |     True |   Spot |   Margin |          |          1 |
|    SOLEUR |    SOL/EUR |    SOL |     EUR |     True |   Spot |   Margin |          |          1 |
|    SOLGBP |    SOL/GBP |    SOL |     GBP |     True |   Spot |   Margin |          |          1 |
|    SOLUSD |    SOL/USD |    SOL |     USD |     True |   Spot |   Margin |          |          1 |
|   SOLUSDT |   SOL/USDT |    SOL |    USDT |     True |   Spot |          |          |          1 |
|  SPELLEUR |  SPELL/EUR |  SPELL |     EUR |     True |   Spot |          |          |          1 |
|  SPELLUSD |  SPELL/USD |  SPELL |     USD |     True |   Spot |          |          |          1 |
|    SRMXBT |    SRM/BTC |    SRM |     BTC |     True |   Spot |          |          |          1 |
|    SRMEUR |    SRM/EUR |    SRM |     EUR |     True |   Spot |          |          |          1 |
|    SRMUSD |    SRM/USD |    SRM |     USD |     True |   Spot |          |          |          1 |
|   STEPEUR |   STEP/EUR |   STEP |     EUR |     True |   Spot |          |          |          1 |
|   STEPUSD |   STEP/USD |   STEP |     USD |     True |   Spot |          |          |          1 |
|    STGEUR |    STG/EUR |    STG |     EUR |     True |   Spot |          |          |          1 |
|    STGUSD |    STG/USD |    STG |     USD |     True |   Spot |          |          |          1 |
|  STORJXBT |  STORJ/BTC |  STORJ |     BTC |     True |   Spot |          |          |          1 |
|  STORJEUR |  STORJ/EUR |  STORJ |     EUR |     True |   Spot |          |          |          1 |
|  STORJUSD |  STORJ/USD |  STORJ |     USD |     True |   Spot |          |          |          1 |
|    STXEUR |    STX/EUR |    STX |     EUR |     True |   Spot |          |          |          1 |
|    STXUSD |    STX/USD |    STX |     USD |     True |   Spot |          |          |          1 |
|    SUIEUR |    SUI/EUR |    SUI |     EUR |     True |   Spot |          |          |          1 |
|    SUIUSD |    SUI/USD |    SUI |     USD |     True |   Spot |          |          |          1 |
|  SUPEREUR |  SUPER/EUR |  SUPER |     EUR |     True |   Spot |          |          |          1 |
|  SUPERUSD |  SUPER/USD |  SUPER |     USD |     True |   Spot |          |          |          1 |
|  SUSHIXBT |  SUSHI/BTC |  SUSHI |     BTC |     True |   Spot |          |          |          1 |
|  SUSHIEUR |  SUSHI/EUR |  SUSHI |     EUR |     True |   Spot |          |          |          1 |
|  SUSHIGBP |  SUSHI/GBP |  SUSHI |     GBP |     True |   Spot |          |          |          1 |
|  SUSHIUSD |  SUSHI/USD |  SUSHI |     USD |     True |   Spot |          |          |          1 |
|    SYNEUR |    SYN/EUR |    SYN |     EUR |     True |   Spot |          |          |          1 |
|    SYNUSD |    SYN/USD |    SYN |     USD |     True |   Spot |          |          |          1 |
|      TEUR |      T/EUR |      T |     EUR |     True |   Spot |          |          |          1 |
|      TUSD |      T/USD |      T |     USD |     True |   Spot |          |          |          1 |
|   TBTCXBT |   TBTC/BTC |   TBTC |     BTC |     True |   Spot |          |          |          1 |
|   TBTCEUR |   TBTC/EUR |   TBTC |     EUR |     True |   Spot |          |          |          1 |
|   TBTCUSD |   TBTC/USD |   TBTC |     USD |     True |   Spot |          |          |          1 |
|   TEEREUR |   TEER/EUR |   TEER |     EUR |     True |   Spot |          |          |          1 |
|   TEERUSD |   TEER/USD |   TEER |     USD |     True |   Spot |          |          |          1 |
|    TLMEUR |    TLM/EUR |    TLM |     EUR |     True |   Spot |          |          |          1 |
|    TLMUSD |    TLM/USD |    TLM |     USD |     True |   Spot |          |          |          1 |
|   TOKEEUR |   TOKE/EUR |   TOKE |     EUR |     True |   Spot |          |          |          1 |
|   TOKEUSD |   TOKE/USD |   TOKE |     USD |     True |   Spot |          |          |          1 |
|    TRUEUR |    TRU/EUR |    TRU |     EUR |     True |   Spot |          |          |          1 |
|    TRUUSD |    TRU/USD |    TRU |     USD |     True |   Spot |          |          |          1 |
|    TRXXBT |    TRX/BTC |    TRX |     BTC |     True |   Spot |   Margin |          |          1 |
|    TRXETH |    TRX/ETH |    TRX |     ETH |     True |   Spot |   Margin |          |          1 |
|    TRXEUR |    TRX/EUR |    TRX |     EUR |     True |   Spot |   Margin |          |          1 |
|    TRXUSD |    TRX/USD |    TRX |     USD |     True |   Spot |   Margin |          |          1 |
|   TUSDEUR |   TUSD/EUR |   TUSD |     EUR |     True |   Spot |          |          |          1 |
|   TUSDUSD |   TUSD/USD |   TUSD |     USD |     True |   Spot |          |          |          1 |
|    TVKEUR |    TVK/EUR |    TVK |     EUR |     True |   Spot |          |          |          1 |
|    TVKUSD |    TVK/USD |    TVK |     USD |     True |   Spot |          |          |          1 |
|    UMAEUR |    UMA/EUR |    UMA |     EUR |     True |   Spot |          |          |          1 |
|    UMAUSD |    UMA/USD |    UMA |     USD |     True |   Spot |          |          |          1 |
|   UNFIEUR |   UNFI/EUR |   UNFI |     EUR |     True |   Spot |          |          |          1 |
|   UNFIUSD |   UNFI/USD |   UNFI |     USD |     True |   Spot |          |          |          1 |
|    UNIXBT |    UNI/BTC |    UNI |     BTC |     True |   Spot |          |          |          1 |
|    UNIETH |    UNI/ETH |    UNI |     ETH |     True |   Spot |          |          |          1 |
|    UNIEUR |    UNI/EUR |    UNI |     EUR |     True |   Spot |   Margin |          |          1 |
|    UNIUSD |    UNI/USD |    UNI |     USD |     True |   Spot |   Margin |          |          1 |
|    USDAED |    USD/AED |    USD |     AED |     True |   Spot |          |          |          1 |
|  ZUSDZCAD |    USD/CAD |    USD |     CAD |     True |   Spot |          |          |          1 |
|    USDCHF |    USD/CHF |    USD |     CHF |     True |   Spot |          |          |          1 |
|  ZUSDZJPY |    USD/JPY |    USD |     JPY |     True |   Spot |          |          |          1 |
|   USDCAUD |   USDC/AUD |   USDC |     AUD |     True |   Spot |   Margin |          |          1 |
|   USDCCAD |   USDC/CAD |   USDC |     CAD |     True |   Spot |          |          |          1 |
|   USDCCHF |   USDC/CHF |   USDC |     CHF |     True |   Spot |          |          |          1 |
|   USDCEUR |   USDC/EUR |   USDC |     EUR |     True |   Spot |   Margin |          |          1 |
|   USDCGBP |   USDC/GBP |   USDC |     GBP |     True |   Spot |   Margin |          |          1 |
|   USDCUSD |   USDC/USD |   USDC |     USD |     True |   Spot |   Margin |          |          1 |
|  USDCUSDT |  USDC/USDT |   USDC |    USDT |     True |   Spot |   Margin |          |          1 |
|   USDTAUD |   USDT/AUD |   USDT |     AUD |     True |   Spot |   Margin |          |          1 |
|   USDTCAD |   USDT/CAD |   USDT |     CAD |     True |   Spot |   Margin |          |          1 |
|   USDTCHF |   USDT/CHF |   USDT |     CHF |     True |   Spot |   Margin |          |          1 |
|   USDTEUR |   USDT/EUR |   USDT |     EUR |     True |   Spot |   Margin |          |          1 |
|   USDTGBP |   USDT/GBP |   USDT |     GBP |     True |   Spot |   Margin |          |          1 |
|   USDTJPY |   USDT/JPY |   USDT |     JPY |     True |   Spot |   Margin |          |          1 |
|  USDTZUSD |   USDT/USD |   USDT |     USD |     True |   Spot |   Margin |          |          1 |
|    USTEUR |   USTC/EUR |   USTC |     EUR |     True |   Spot |          |          |          1 |
|    USTUSD |   USTC/USD |   USTC |     USD |     True |   Spot |          |          |          1 |
|   USTUSDC |  USTC/USDC |   USTC |    USDC |     True |   Spot |          |          |          1 |
|   USTUSDT |  USTC/USDT |   USTC |    USDT |     True |   Spot |          |          |          1 |
|  WAVESXBT |  WAVES/BTC |  WAVES |     BTC |     True |   Spot |          |          |          1 |
|  WAVESETH |  WAVES/ETH |  WAVES |     ETH |     True |   Spot |          |          |          1 |
|  WAVESEUR |  WAVES/EUR |  WAVES |     EUR |     True |   Spot |   Margin |          |          1 |
|  WAVESUSD |  WAVES/USD |  WAVES |     USD |     True |   Spot |   Margin |          |          1 |
